,Words,Count,SongCount,SemiAnnualSpan
52812,why-ee-eye-ild,1,1.0,-0.0
52813,boulevard's,1,1.0,-0.0
52814,a-till,2,1.0,-0.0
52815,wooohoo,1,1.0,-0.0
52816,whooohoo,1,1.0,-0.0
52817,second-guessin',1,1.0,-0.0
52818,fillup,1,1.0,-0.0
52819,wowowoh,1,1.0,-0.0
52820,lady-like,2,2.0,27.0
52821,experiencing,1,1.0,-0.0
52822,windowpain,1,1.0,-0.0
52823,i-i-,1,1.0,-0.0
52824,tangerines,8,2.0,49.0
52825,overdraft,1,1.0,-0.0
52826,shunned,3,2.0,8.0
52827,a-playing,1,1.0,-0.0
52828,semed,1,1.0,-0.0
52829,splintering,1,1.0,-0.0
52830,orderin',3,1.0,-0.0
52831,triplets,1,1.0,-0.0
52832,c-section,1,1.0,-0.0
52833,griffy,1,1.0,-0.0
52834,metric,1,1.0,-0.0
52835,freeway's,3,3.0,83.0
52836,stil,1,1.0,-0.0
52837,heavenly-ah,1,1.0,-0.0
52838,a-na,1,1.0,-0.0
52839,funfair,1,1.0,-0.0
52840,joyrider,2,1.0,-0.0
52841,roxette,1,1.0,-0.0
52842,t'ain't,2,1.0,-0.0
52843,lumbered,1,1.0,-0.0
52844,awa--y,1,1.0,-0.0
52845,a-workin',4,1.0,-0.0
52846,a-bidin',1,1.0,-0.0
52847,candy-colored,1,1.0,-0.0
52848,knockon,1,1.0,-0.0
52849,twinlke,2,1.0,-0.0
52850,begain,1,1.0,-0.0
52851,heart-ache,1,1.0,-0.0
52852,some-a-times,5,1.0,-0.0
52853,shapely,3,2.0,19.0
52854,roy-oy,2,1.0,-0.0
52855,ah-huh-huh-huh,1,1.0,-0.0
52856,bellhop,1,1.0,-0.0
52857,confession's,1,1.0,-0.0
52858,you-ooooooooooou,1,1.0,-0.0
52859,neck-a-lace,1,1.0,-0.0
52860,02,1,1.0,-0.0
52861,oooooooooooooohhhhhhh,1,1.0,-0.0
52862,wooooooooh,1,1.0,-0.0
52863,tubs,1,1.0,-0.0
52864,shante,12,1.0,-0.0
52865,christy,1,1.0,-0.0
52866,claudia,1,1.0,-0.0
52867,outgrow,1,1.0,-0.0
52868,hoppy,6,1.0,-0.0
52869,casonova,15,1.0,-0.0
52870,uncertainties,2,1.0,-0.0
52871,54-11's,1,1.0,-0.0
52872,ave',1,1.0,-0.0
52873,beeeze,1,1.0,-0.0
52874,sunburnt,1,1.0,-0.0
52875,yeahyeahyeah,1,1.0,-0.0
52876,ambushed,1,1.0,-0.0
52877,b-l-a-q,3,1.0,-0.0
52878,chiki,8,1.0,-0.0
52879,chiko,2,1.0,-0.0
52880,footer,1,1.0,-0.0
52881,kamala,1,1.0,-0.0
52882,heeyyy,2,2.0,32.0
52883,b-l-a-q's,1,1.0,-0.0
52884,dontell,1,1.0,-0.0
52885,m-b-u-s-h,4,1.0,-0.0
52886,spasm,1,1.0,-0.0
52887,prarie,1,1.0,-0.0
52888,a-creeping,1,1.0,-0.0
52889,pubs,1,1.0,-0.0
52890,dwelled,1,1.0,-0.0
52891,meeca,1,1.0,-0.0
52892,distracts,1,1.0,-0.0
52893,hollis,1,1.0,-0.0
52894,u-n-d-mc'n,1,1.0,-0.0
52895,yawning',1,1.0,-0.0
52896,outty,1,1.0,-0.0
52897,breeder,1,1.0,-0.0
52898,tr-tr-tr-tricky,2,1.0,-0.0
52899,trrrrrrrrrrricky,1,1.0,-0.0
52900,trrrrrricky,1,1.0,-0.0
52901,tr-tr-tr-tr-tr-tricky,1,1.0,-0.0
52902,tr-tr-tr,1,1.0,-0.0
52903,coladas,6,2.0,56.0
52904,o'malley's,2,1.0,-0.0
52905,cobwebbed,1,1.0,-0.0
52906,riser,2,1.0,-0.0
52907,6364831,1,1.0,-0.0
52908,crosswords,1,1.0,-0.0
52909,all-in-all,1,1.0,-0.0
52910,mater,3,3.0,55.0
52911,thirty-nine,1,1.0,-0.0
52912,thoughtful,3,2.0,1.0
52913,pensive,1,1.0,-0.0
52914,ploughmen,1,1.0,-0.0
52915,poisons,1,1.0,-0.0
52916,unobtrusive,1,1.0,-0.0
52917,salesmen,3,1.0,-0.0
52918,invades,1,1.0,-0.0
52919,approaches,3,2.0,1.0
52920,ill-equipped,1,1.0,-0.0
52921,tact,2,2.0,4.0
52922,oneself,3,2.0,21.0
52923,underlying,4,1.0,-0.0
52924,fisheye,1,1.0,-0.0
52925,long-awaited,1,1.0,-0.0
52926,performers,1,1.0,-0.0
52927,portrayers,1,1.0,-0.0
52928,oombayseeyou,1,1.0,-0.0
52929,cure-all,1,1.0,-0.0
52930,wll,1,1.0,-0.0
52931,will-,1,1.0,-0.0
52932,personalities,2,2.0,5.0
52933,dodger's,1,1.0,-0.0
52934,vcr,1,1.0,-0.0
52935,brunette,1,1.0,-0.0
52936,shedaisy,1,1.0,-0.0
52937,symonds,1,1.0,-0.0
52938,apparal,1,1.0,-0.0
52939,yule,5,2.0,30.0
52940,haro,1,1.0,-0.0
52941,holger,1,1.0,-0.0
52942,lagerfeldt,1,1.0,-0.0
52943,published,1,1.0,-0.0
52944,katia,1,1.0,-0.0
52945,diy,1,1.0,-0.0
52946,ki-yay,1,1.0,-0.0
52947,eighty-one,1,1.0,-0.0
52948,goalie,2,2.0,3.0
52949,papap,1,1.0,-0.0
52950,redefines,1,1.0,-0.0
52951,hang-ups,2,2.0,97.0
52952,do-ooo-ooo,1,1.0,-0.0
52953,taje,1,1.0,-0.0
52954,you're-the,1,1.0,-0.0
52955,one-for-me,1,1.0,-0.0
52956,refreshing,2,2.0,3.0
52957,purified,4,1.0,-0.0
52958,watch's,1,1.0,-0.0
52959,diiiiiiamond,4,1.0,-0.0
52960,kickn',1,1.0,-0.0
52961,scrimmagin',1,1.0,-0.0
52962,chicagoian,1,1.0,-0.0
52963,wilson-young,1,1.0,-0.0
52964,but-,2,1.0,-0.0
52965,streetcar,3,2.0,40.0
52966,hinterland,1,1.0,-0.0
52967,pixie,1,1.0,-0.0
52968,soared,1,1.0,-0.0
52969,jellin',1,1.0,-0.0
52970,tenament,1,1.0,-0.0
52971,looove,4,2.0,28.0
52972,neeeed,2,1.0,-0.0
52973,steve's,2,2.0,20.0
52974,swv's,1,1.0,-0.0
52975,j-dub,1,1.0,-0.0
52976,platinium,2,1.0,-0.0
52977,ryhme,1,1.0,-0.0
52978,everythin's,1,1.0,-0.0
52979,tde,2,2.0,-0.0
52980,daboii,1,1.0,-0.0
52981,grannie,1,1.0,-0.0
52982,luh-love,1,1.0,-0.0
52983,h-h-h-h-holy,1,1.0,-0.0
52984,s-a-g-e,4,2.0,3.0
52985,topper,1,1.0,-0.0
52986,fee-fi-fo-fum,2,2.0,95.0
52987,west-side,2,2.0,9.0
52988,spooned,1,1.0,-0.0
52989,spork,1,1.0,-0.0
52990,yank-in',1,1.0,-0.0
52991,hoopz,1,1.0,-0.0
52992,make-it,1,1.0,-0.0
52993,bake-ery,1,1.0,-0.0
52994,bakery,2,2.0,14.0
52995,'su,1,1.0,-0.0
52996,understatement,1,1.0,-0.0
52997,pistol's,1,1.0,-0.0
52998,jawbreaker,4,1.0,-0.0
52999,lucius,1,1.0,-0.0
53000,contusion,1,1.0,-0.0
53001,hamdoullah,1,1.0,-0.0
53002,salama,2,1.0,-0.0
53003,salam,1,1.0,-0.0
53004,aleikoum,1,1.0,-0.0
53005,maa,1,1.0,-0.0
53006,over-selling,1,1.0,-0.0
53007,ho-ho-ho-ho-holy,1,1.0,-0.0
53008,li-li-li-li-like,8,1.0,-0.0
53009,dojo,1,1.0,-0.0
53010,red-nose,1,1.0,-0.0
53011,cake-cake-cake-cake,1,1.0,-0.0
53012,sidecar,1,1.0,-0.0
53013,sex-object,1,1.0,-0.0
53014,compassisionate,1,1.0,-0.0
53015,salt-n-pepa,1,1.0,-0.0
53016,blacks',1,1.0,-0.0
53017,emotion's,1,1.0,-0.0
53018,toleratered,1,1.0,-0.0
53019,skeeze,1,1.0,-0.0
53020,ba-doop,40,1.0,-0.0
53021,motha-,1,1.0,-0.0
53022,pep's,2,2.0,1.0
53023,skip-to-my-lou,1,1.0,-0.0
53024,a-doobie,1,1.0,-0.0
53025,scoobie,1,1.0,-0.0
53026,'twan,1,1.0,-0.0
53027,love-her,1,1.0,-0.0
53028,six-two,1,1.0,-0.0
53029,massa,1,1.0,-0.0
53030,hurted,1,1.0,-0.0
53031,itches,1,1.0,-0.0
53032,gitty,12,1.0,-0.0
53033,blaq,3,1.0,-0.0
53034,chi-ca,1,1.0,-0.0
53035,chi-co,1,1.0,-0.0
53036,payer-haters,1,1.0,-0.0
53037,poppie,1,1.0,-0.0
53038,denton,1,1.0,-0.0
53039,deidra,1,1.0,-0.0
53040,p-i-n,1,1.0,-0.0
53041,rella,1,1.0,-0.0
53042,ho-hoppin',1,1.0,-0.0
53043,jilly,1,1.0,-0.0
53044,wick-wacky,1,1.0,-0.0
53045,vinnie's,1,1.0,-0.0
53046,hometroop,1,1.0,-0.0
53047,mardis,1,1.0,-0.0
53048,all-girl,1,1.0,-0.0
53049,bum-rushin',1,1.0,-0.0
53050,three-letter,1,1.0,-0.0
53051,biological,8,2.0,6.0
53052,cums,1,1.0,-0.0
53053,spore,1,1.0,-0.0
53054,high-pole,1,1.0,-0.0
53055,soditty,1,1.0,-0.0
53056,s-n-p,1,1.0,-0.0
53057,bamboozling,1,1.0,-0.0
53058,double-standards,1,1.0,-0.0
53059,pep-pep's,1,1.0,-0.0
53060,humped,1,1.0,-0.0
53061,pepa's,7,2.0,13.0
53062,p-push,2,1.0,-0.0
53063,baby-pop,1,1.0,-0.0
53064,yeee-hey,1,1.0,-0.0
53065,heeh,1,1.0,-0.0
53066,snot-nosed,1,1.0,-0.0
53067,ex-flames,1,1.0,-0.0
53068,wham-bam-thank-you-ma'am,1,1.0,-0.0
53069,knucker,1,1.0,-0.0
53070,jeremiah,2,2.0,13.0
53071,dunce,1,1.0,-0.0
53072,thirty-second,1,1.0,-0.0
53073,blye,1,1.0,-0.0
53074,cheeck,1,1.0,-0.0
53075,party--yeah,2,1.0,-0.0
53076,swinging--oh,2,1.0,-0.0
53077,music--yeah,3,1.0,-0.0
53078,radio--oh,1,1.0,-0.0
53079,party--man,1,1.0,-0.0
53080,swinging--yeah,1,1.0,-0.0
53081,radio--say,1,1.0,-0.0
53082,a-hopin',2,2.0,30.0
53083,weeee,2,1.0,-0.0
53084,beatiful,1,1.0,-0.0
53085,mercys,1,1.0,-0.0
53086,frase,1,1.0,-0.0
53087,frazes,1,1.0,-0.0
53088,whoaaaa,4,2.0,99.0
53089,sonata,3,1.0,-0.0
53090,ah-ah-ah-ah-ah-yeah,1,1.0,-0.0
53091,barnyard,4,2.0,4.0
53092,trigonometry,2,2.0,103.0
53093,wooah,4,1.0,-0.0
53094,manys,2,1.0,-0.0
53095,armful,1,1.0,-0.0
53096,wo-oh-oh,1,1.0,-0.0
53097,wo-oh-oh-oh,1,1.0,-0.0
53098,matty,4,2.0,89.0
53099,num,1,1.0,-0.0
53100,-ber,1,1.0,-0.0
53101,wheelin,1,1.0,-0.0
53102,downtown's,2,1.0,-0.0
53103,go-around,3,1.0,-0.0
53104,montevallo,1,1.0,-0.0
53105,pelham,1,1.0,-0.0
53106,overpacked,2,2.0,19.0
53107,cmas,1,1.0,-0.0
53108,matchmakers,1,1.0,-0.0
53109,soiree,1,1.0,-0.0
53110,homebody,7,2.0,49.0
53111,soundtrack's,1,1.0,-0.0
53112,intimidating,1,1.0,-0.0
53113,shine's,1,1.0,-0.0
53114,salter,2,1.0,-0.0
53115,shekspeare,2,1.0,-0.0
53116,yore,1,1.0,-0.0
53117,self-seeking,1,1.0,-0.0
53118,yeaaahhh,1,1.0,-0.0
53119,phillipines,1,1.0,-0.0
53120,yoka,12,1.0,-0.0
53121,huba,14,1.0,-0.0
53122,bakwa,14,1.0,-0.0
53123,oooowwww,3,1.0,-0.0
53124,bullfrog's,1,1.0,-0.0
53125,aaaaaaaaaaahhhhhhhhhhhhhh,1,1.0,-0.0
53126,hatty,3,1.0,-0.0
53127,wishy-washy,1,1.0,-0.0
53128,owoooooooo,5,1.0,-0.0
53129,baaaaaa,1,1.0,-0.0
53130,baaa,3,2.0,14.0
53131,marshall's,1,1.0,-0.0
53132,actresses,3,2.0,87.0
53133,operated,1,1.0,-0.0
53134,earthworms,1,1.0,-0.0
53135,tou,2,2.0,42.0
53136,s-s-samantha,2,1.0,-0.0
53137,sa-sa-sa-sa-samantha,1,1.0,-0.0
53138,cosgrove,1,1.0,-0.0
53139,amazinging,1,1.0,-0.0
53140,addles,1,1.0,-0.0
53141,blameless,1,1.0,-0.0
53142,lone-ly,2,1.0,-0.0
53143,ans-wer,1,1.0,-0.0
53144,cry-ing,1,1.0,-0.0
53145,be-lieve,1,1.0,-0.0
53146,tor-ment-ed,1,1.0,-0.0
53147,any-more,1,1.0,-0.0
53148,wispering,1,1.0,-0.0
53149,a-draggin',1,1.0,-0.0
53150,awho-ooo-ohhh-oh,2,1.0,-0.0
53151,chimin',2,1.0,-0.0
53152,dilly-dilly,12,1.0,-0.0
53153,shi-i-i-ine,2,1.0,-0.0
53154,wou-----ould,2,1.0,-0.0
53155,a-peepin',1,1.0,-0.0
53156,childless,1,1.0,-0.0
53157,mulata,4,1.0,-0.0
53158,accusers,1,1.0,-0.0
53159,colouring,2,1.0,-0.0
53160,nobodys,4,2.0,57.0
53161,looting,1,1.0,-0.0
53162,pocking,1,1.0,-0.0
53163,favella,1,1.0,-0.0
53164,underprepared,1,1.0,-0.0
53165,muñequita,1,1.0,-0.0
53166,mountaintops,1,1.0,-0.0
53167,pork-n-beans,1,1.0,-0.0
53168,candlelit,1,1.0,-0.0
53169,figurin',2,1.0,-0.0
53170,pony-tailed,3,1.0,-0.0
53171,adia,9,1.0,-0.0
53172,ugliness,1,1.0,-0.0
53173,seeps,1,1.0,-0.0
53174,serenata,4,1.0,-0.0
53175,br-oooo-ken,1,1.0,-0.0
53176,me-eee-lo-dy,1,1.0,-0.0
53177,ooooonce,2,1.0,-0.0
53178,nooooow,2,1.0,-0.0
53179,wiiiiith,1,1.0,-0.0
53180,ba-da-da,2,1.0,-0.0
53181,brooooken,1,1.0,-0.0
53182,wiiiiiith,1,1.0,-0.0
53183,smoke-filled,1,1.0,-0.0
53184,nickle,2,2.0,17.0
53185,chic-a-cherry,1,1.0,-0.0
53186,endorses,1,1.0,-0.0
53187,interaction,1,1.0,-0.0
53188,likened,1,1.0,-0.0
53189,chic-a,1,1.0,-0.0
53190,shies,2,1.0,-0.0
53191,'yac,1,1.0,-0.0
53192,in-side-of-you,1,1.0,-0.0
53193,eastward,2,1.0,-0.0
53194,moskva,2,1.0,-0.0
53195,gorky,2,1.0,-0.0
53196,balalaika,1,1.0,-0.0
53197,he-he-he,1,1.0,-0.0
53198,roooooooooooooll,5,1.0,-0.0
53199,blooooow,5,1.0,-0.0
53200,guzzlin,1,1.0,-0.0
53201,'growin',1,1.0,-0.0
53202,hood',1,1.0,-0.0
53203,sweet's,1,1.0,-0.0
53204,3-2,1,1.0,-0.0
53205,3-2's,1,1.0,-0.0
53206,surround-by,1,1.0,-0.0
53207,2low,1,1.0,-0.0
53208,coke-laced,1,1.0,-0.0
53209,hpd,1,1.0,-0.0
53210,chunkin,1,1.0,-0.0
53211,love-in,3,1.0,-0.0
53212,flopping,2,1.0,-0.0
53213,raying,1,1.0,-0.0
53214,ipods,2,1.0,-0.0
53215,igloos,1,1.0,-0.0
53216,glossing,1,1.0,-0.0
53217,katie's,1,1.0,-0.0
53218,chidi-ching-ching,4,1.0,-0.0
53219,x-mas,1,1.0,-0.0
53220,hot-hot,1,1.0,-0.0
53221,blast-blast,1,1.0,-0.0
53222,frenchy,1,1.0,-0.0
53223,swappin',1,1.0,-0.0
53224,icky-icky,4,1.0,-0.0
53225,norco,1,1.0,-0.0
53226,arco,1,1.0,-0.0
53227,coger,1,1.0,-0.0
53228,chuparse,1,1.0,-0.0
53229,pendejo,1,1.0,-0.0
53230,toupée,1,1.0,-0.0
53231,optics,1,1.0,-0.0
53232,weirdest,1,1.0,-0.0
53233,105,5,5.0,37.0
53234,puff-puff,1,1.0,-0.0
53235,ye-ye-ye-yeah,3,1.0,-0.0
53236,ma-man,18,1.0,-0.0
53237,la-land,1,1.0,-0.0
53238,bou-bounce,2,1.0,-0.0
53239,tip-tip-tip,1,1.0,-0.0
53240,burbs,1,1.0,-0.0
53241,jump-jumping,1,1.0,-0.0
53242,b-bounce,1,1.0,-0.0
53243,baooo,4,1.0,-0.0
53244,kn-know,1,1.0,-0.0
53245,schizo,1,1.0,-0.0
53246,backhander,1,1.0,-0.0
53247,deduction,3,3.0,30.0
53248,rulebook,1,1.0,-0.0
53249,close-captioned,1,1.0,-0.0
53250,backstabbin',1,1.0,-0.0
53251,cemetary,1,1.0,-0.0
53252,overlookin',1,1.0,-0.0
53253,hassles,1,1.0,-0.0
53254,outerspace,1,1.0,-0.0
53255,tunnel's,1,1.0,-0.0
53256,top-down,4,1.0,-0.0
53257,fuck-up,1,1.0,-0.0
53258,indawo,3,1.0,-0.0
53259,yonke,2,1.0,-0.0
53260,o'volovolo,1,1.0,-0.0
53261,phezulu,1,1.0,-0.0
53262,komadiba,1,1.0,-0.0
53263,no-homo,1,1.0,-0.0
53264,ngiphethe,1,1.0,-0.0
53265,ucherry,1,1.0,-0.0
53266,ngamla,1,1.0,-0.0
53267,phuza,1,1.0,-0.0
53268,i-lean,1,1.0,-0.0
53269,ngiphaphazeke,1,1.0,-0.0
53270,ngathi,1,1.0,-0.0
53271,ngiph',1,1.0,-0.0
53272,indwangu,1,1.0,-0.0
53273,netissue,1,1.0,-0.0
53274,imali,1,1.0,-0.0
53275,a-plus,3,2.0,48.0
53276,originality,3,3.0,76.0
53277,fatalities,1,1.0,-0.0
53278,f12,1,1.0,-0.0
53279,berlinetta,1,1.0,-0.0
53280,turtlenecks,1,1.0,-0.0
53281,digi-scale,1,1.0,-0.0
53282,fingernail,1,1.0,-0.0
53283,benihana,1,1.0,-0.0
53284,405,1,1.0,-0.0
53285,fig,2,2.0,43.0
53286,o'shea,2,1.0,-0.0
53287,backflips,1,1.0,-0.0
53288,bra-strapless,1,1.0,-0.0
53289,danes,2,2.0,38.0
53290,raaa-uh-ayy,1,1.0,-0.0
53291,ska-badabadabadoo-belidabbelydabbladabbladabblabab-belibabbelibabbelibabbelabbelo-doobelidoo,5,1.0,-0.0
53292,scatman,20,1.0,-0.0
53293,ski-bi-dibby-dib,12,1.0,-0.0
53294,yo-da-dub-dub,24,1.0,-0.0
53295,ba-da-ba-da-ba-be,7,1.0,-0.0
53296,bop-bop-bodda-bope,3,1.0,-0.0
53297,bop-ba-bodda-bope,15,1.0,-0.0
53298,be-bop-ba-bodda-bope,11,1.0,-0.0
53299,bop-ba-bodda,8,1.0,-0.0
53300,stutters,4,1.0,-0.0
53301,intuitions,1,1.0,-0.0
53302,ding-dong-dong-dong,1,1.0,-0.0
53303,do-dong-ding,1,1.0,-0.0
53304,scoobie-oobie-doobie,3,1.0,-0.0
53305,scoobie-doobie,3,1.0,-0.0
53306,fractal,1,1.0,-0.0
53307,them's,2,2.0,2.0
53308,yeaaaaa,1,1.0,-0.0
53309,babaaaa,1,1.0,-0.0
53310,forceful,1,1.0,-0.0
53311,graying,1,1.0,-0.0
53312,tupamaros,2,1.0,-0.0
53313,moto,2,1.0,-0.0
53314,guzzi,2,1.0,-0.0
53315,immutable,1,1.0,-0.0
53316,gaultier,1,1.0,-0.0
53317,immanuel,1,1.0,-0.0
53318,kant's,1,1.0,-0.0
53319,pharmacopoeia,2,1.0,-0.0
53320,distortin',1,1.0,-0.0
53321,chyea,1,1.0,-0.0
53322,muh'fuckas,1,1.0,-0.0
53323,bizack,5,1.0,-0.0
53324,face-off,1,1.0,-0.0
53325,basic-ball,1,1.0,-0.0
53326,eightball,3,3.0,9.0
53327,mizack,1,1.0,-0.0
53328,crack-a-brick,1,1.0,-0.0
53329,plate'll,1,1.0,-0.0
53330,box-spring,1,1.0,-0.0
53331,glassy,1,1.0,-0.0
53332,black-matic,1,1.0,-0.0
53333,woh-oha,7,1.0,-0.0
53334,guann,1,1.0,-0.0
53335,oha,1,1.0,-0.0
53336,tickle-ing,1,1.0,-0.0
53337,be-do,8,1.0,-0.0
53338,be-dumb,8,1.0,-0.0
53339,w-why,4,1.0,-0.0
53340,slighted,1,1.0,-0.0
53341,bwoi,3,1.0,-0.0
53342,pettin',1,1.0,-0.0
53343,you-you-you-you,1,1.0,-0.0
53344,prerequisite,1,1.0,-0.0
53345,rite,4,3.0,37.0
53346,spaldin,1,1.0,-0.0
53347,antidotal,1,1.0,-0.0
53348,bokkle,8,1.0,-0.0
53349,gyaldem,3,1.0,-0.0
53350,inspector,4,3.0,67.0
53351,infector,2,1.0,-0.0
53352,friars,1,1.0,-0.0
53353,connivers,1,1.0,-0.0
53354,clyder,1,1.0,-0.0
53355,hider,1,1.0,-0.0
53356,watchie,2,1.0,-0.0
53357,becah,1,1.0,-0.0
53358,tump,1,1.0,-0.0
53359,teaming,1,1.0,-0.0
53360,fiyah,1,1.0,-0.0
53361,schillaci,1,1.0,-0.0
53362,fram,8,1.0,-0.0
53363,wasters,1,1.0,-0.0
53364,de-stress,1,1.0,-0.0
53365,sanford,2,2.0,19.0
53366,grady,1,1.0,-0.0
53367,re-eeeddd,5,1.0,-0.0
53368,frontway,2,1.0,-0.0
53369,backway,2,1.0,-0.0
53370,tooky,4,1.0,-0.0
53371,deyah,3,2.0,30.0
53372,dappa,1,1.0,-0.0
53373,headset,1,1.0,-0.0
53374,wannabees,1,1.0,-0.0
53375,hangout,1,1.0,-0.0
53376,cana,2,1.0,-0.0
53377,annabella,3,1.0,-0.0
53378,anyting,3,1.0,-0.0
53379,oscillate,2,1.0,-0.0
53380,agitate,1,1.0,-0.0
53381,unu,1,1.0,-0.0
53382,joanna,4,2.0,77.0
53383,ay',2,1.0,-0.0
53384,heph,1,1.0,-0.0
53385,rastafari,1,1.0,-0.0
53386,d-d-d-dutty,1,1.0,-0.0
53387,earthmen,2,1.0,-0.0
53388,ohhhh-oh,26,1.0,-0.0
53389,guggenheim,1,1.0,-0.0
53390,reinforced,1,1.0,-0.0
53391,rif,1,1.0,-0.0
53392,forget-me-nots,1,1.0,-0.0
53393,baiting,1,1.0,-0.0
53394,intensifying,1,1.0,-0.0
53395,romance's,1,1.0,-0.0
53396,ultimatun,1,1.0,-0.0
53397,disbelieve,1,1.0,-0.0
53398,that---,3,1.0,-0.0
53399,eroded,1,1.0,-0.0
53400,revelation's,1,1.0,-0.0
53401,complication's,1,1.0,-0.0
53402,liberation's,1,1.0,-0.0
53403,sublimation's,1,1.0,-0.0
53404,bane,1,1.0,-0.0
53405,sasha,1,1.0,-0.0
53406,stayer,3,1.0,-0.0
53407,a-make,3,1.0,-0.0
53408,sinting,1,1.0,-0.0
53409,corleon,1,1.0,-0.0
53410,igniting,2,1.0,-0.0
53411,amenity,1,1.0,-0.0
53412,metaphorical,2,1.0,-0.0
53413,'ow,1,1.0,-0.0
53414,take-backs,1,1.0,-0.0
53415,applications,1,1.0,-0.0
53416,imaginin',1,1.0,-0.0
53417,olympia,15,1.0,-0.0
53418,marquise,2,1.0,-0.0
53419,miniature,1,1.0,-0.0
53420,hancock,1,1.0,-0.0
53421,signature,2,2.0,19.0
53422,booooomm,3,1.0,-0.0
53423,boooooomm,3,1.0,-0.0
53424,boommmm,3,1.0,-0.0
53425,aaliy-ah,1,1.0,-0.0
53426,famil-ar,1,1.0,-0.0
53427,spaace,1,1.0,-0.0
53428,amaazing,1,1.0,-0.0
53429,overcrowd,3,2.0,9.0
53430,showering,2,2.0,21.0
53431,tiptoeing,1,1.0,-0.0
53432,opportunist,1,1.0,-0.0
53433,ladys,1,1.0,-0.0
53434,nervousness,1,1.0,-0.0
53435,cumbersome,10,1.0,-0.0
53436,reconcile,1,1.0,-0.0
53437,g-l-o-r-i,2,2.0,1.0
53438,g-l-o-r-i-a,8,2.0,1.0
53439,confines,2,1.0,-0.0
53440,recruit,5,3.0,54.0
53441,ex-amount,1,1.0,-0.0
53442,fahey,1,1.0,-0.0
53443,feldman,3,3.0,16.0
53444,shearmur,1,1.0,-0.0
53445,ahh-haaa,1,1.0,-0.0
53446,rayvon,1,1.0,-0.0
53447,boyoy,1,1.0,-0.0
53448,heeded,1,1.0,-0.0
53449,hackling,1,1.0,-0.0
53450,smaddy,1,1.0,-0.0
53451,specs,2,2.0,35.0
53452,hansa,1,1.0,-0.0
53453,empezó,1,1.0,-0.0
53454,cambiar,1,1.0,-0.0
53455,siguió,1,1.0,-0.0
53456,sostén,1,1.0,-0.0
53457,rayas,2,2.0,13.0
53458,pensé,3,1.0,-0.0
53459,andaba,2,1.0,-0.0
53460,recomendando,1,1.0,-0.0
53461,creí,3,1.0,-0.0
53462,quejando,1,1.0,-0.0
53463,pateando,1,1.0,-0.0
53464,enamoré,3,1.0,-0.0
53465,ena-na-namoré,9,1.0,-0.0
53466,lancé,3,1.0,-0.0
53467,ena-na-namo,3,1.0,-0.0
53468,redondita,3,1.0,-0.0
53469,barbita,3,1.0,-0.0
53470,bailé,6,1.0,-0.0
53471,enamoramos,3,1.0,-0.0
53472,mojito,3,1.0,-0.0
53473,ojitos,3,1.0,-0.0
53474,bonitos,3,1.0,-0.0
53475,tendría,1,1.0,-0.0
53476,hijos,1,1.0,-0.0
53477,practicar,1,1.0,-0.0
53478,vayámonos,1,1.0,-0.0
53479,estao,1,1.0,-0.0
53480,proponiendo,1,1.0,-0.0
53481,entusiasmando,1,1.0,-0.0
53482,resultando,1,1.0,-0.0
53483,pasando,2,2.0,1.0
53484,fijarías,2,1.0,-0.0
53485,e-es,2,1.0,-0.0
53486,e-e-es,2,1.0,-0.0
53487,she-wolf,8,1.0,-0.0
53488,domesticated,1,1.0,-0.0
53489,lycanthropy,2,2.0,52.0
53490,devoting,1,1.0,-0.0
53491,retribution,1,1.0,-0.0
53492,incentives,1,1.0,-0.0
53493,awuu,3,1.0,-0.0
53494,prudent,2,2.0,35.0
53495,divos,1,1.0,-0.0
53496,andes,1,1.0,-0.0
53497,thereover,4,1.0,-0.0
53498,hereunder,4,1.0,-0.0
53499,sardonic,1,1.0,-0.0
53500,practices,1,1.0,-0.0
53501,-2,1,1.0,-0.0
53502,roadblock,3,3.0,74.0
53503,motivation's,1,1.0,-0.0
53504,two-track,1,1.0,-0.0
53505,giveaway,19,1.0,-0.0
53506,succulent,2,1.0,-0.0
53507,kissies,2,1.0,-0.0
53508,chines,2,1.0,-0.0
53509,proverb,2,1.0,-0.0
53510,sills,6,1.0,-0.0
53511,shuh,2,1.0,-0.0
53512,heartlessly,2,1.0,-0.0
53513,sexercise,2,1.0,-0.0
53514,luve,2,1.0,-0.0
53515,glow-in-the-dark,2,1.0,-0.0
53516,rauncy,2,1.0,-0.0
53517,tsamina,17,1.0,-0.0
53518,mina,18,2.0,55.0
53519,zangalewa,9,1.0,-0.0
53520,waka,21,6.0,4.0
53521,anawa,6,1.0,-0.0
53522,awabuye,1,1.0,-0.0
53523,lamajoni,2,1.0,-0.0
53524,ipikipiki,2,1.0,-0.0
53525,bathi,2,1.0,-0.0
53526,susa,1,1.0,-0.0
53527,zonk',1,1.0,-0.0
53528,izizwe,1,1.0,-0.0
53529,mazibuye,1,1.0,-0.0
53530,mos,3,3.0,19.0
53531,detenerte,2,1.0,-0.0
53532,vería,1,1.0,-0.0
53533,confundes,3,1.0,-0.0
53534,pasarla,3,1.0,-0.0
53535,guste,6,1.0,-0.0
53536,esquives,2,1.0,-0.0
53537,deseando,3,1.0,-0.0
53538,caso,3,2.0,23.0
53539,enamorado,1,1.0,-0.0
53540,insistir,1,1.0,-0.0
